iTOW,velN,velE,velD,speed,gSpeed,heading,sAcc,cAcc
94659200,0,0,0,0,0,0.0,1,57.29578
94659300,0,0,0,0,0,0.0,1,57.29578
94659400,0,0,0,0,0,0.0,1,57.29578
94659500,0,0,0,0,0,0.0,1,57.29578
94659600,0,0,0,0,0,0.0,1,57.29578
94659700,0,0,0,0,0,0.0,1,57.29578
94659800,0,0,0,0,0,0.0,1,57.29578
94659900,0,0,0,0,0,0.0,1,57.29578
94660000,0,0,0,0,0,0.0,1,57.29578
94660100,0,0,0,0,0,0.0,1,57.29578
94660200,0,0,0,0,0,0.0,1,57.29578
94660300,0,0,0,0,0,0.0,1,57.29578
94660400,0,0,0,0,0,0.0,1,57.29578
94660500,0,0,0,0,0,0.0,1,57.29578
94660600,0,0,0,0,0,0.0,1,57.29578
94660700,0,0,0,0,0,0.0,1,57.29578
94660800,0,0,0,0,0,0.0,1,57.29578
94660900,0,0,0,0,0,0.0,1,57.29578
94661000,0,0,0,0,0,0.0,1,57.29578
94661100,0,0,0,0,0,0.0,1,57.29578
94661200,0,0,0,0,0,0.0,1,57.29578
94661300,0,0,0,0,0,0.0,1,57.29578
94661400,0,0,0,0,0,0.0,1,57.29578
94661500,0,0,0,0,0,0.0,1,57.29578
94661600,0,0,0,0,0,0.0,1,57.29578
94661700,0,0,0,0,0,0.0,1,57.29578
94661800,0,0,0,0,0,0.0,1,57.29578
94661900,0,0,0,0,0,0.0,1,57.29578
94662000,0,0,0,0,0,0.0,1,57.29578
94662100,0,0,0,0,0,0.0,1,57.29578
94662200,0,0,0,0,0,0.0,1,57.29578
94662300,0,0,0,0,0,0.0,1,57.29578
94662400,0,0,0,0,0,0.0,1,57.29578
94662500,0,0,0,0,0,0.0,1,57.29578
94662600,0,0,0,0,0,0.0,1,57.29578
94662700,0,0,0,0,0,0.0,1,57.29578
94662800,0,0,0,0,0,0.0,1,57.29578
94662900,0,0,0,0,0,0.0,1,57.29578
94663000,0,0,0,0,0,0.0,1,57.29578
94663100,0,0,0,0,0,0.0,1,57.29578
94663200,0,0,0,0,0,0.0,1,57.29578
94663300,0,0,0,0,0,0.0,1,57.29578
94663400,0,0,0,0,0,0.0,1,57.29578
94663500,0,0,0,0,0,0.0,1,57.29578
94663600,0,0,0,0,0,0.0,1,57.29578
94663700,0,0,0,0,0,0.0,1,57.29578
94663800,0,0,0,0,0,0.0,1,57.29578
94663900,0,0,0,0,0,0.0,1,57.29578
94664000,0,0,0,0,0,0.0,1,57.29578
94664100,0,0,0,0,0,0.0,1,57.29578
94664200,0,0,0,0,0,0.0,1,57.29578
94664300,0,0,0,0,0,0.0,1,57.29578
94664400,0,0,0,0,0,0.0,1,57.29578
94664500,0,0,0,0,0,0.0,1,57.29578
94664600,0,0,0,0,0,0.0,1,57.29578
94664700,0,0,0,0,0,0.0,1,57.29578
94664800,0,0,0,0,0,0.0,1,57.29578
94664900,0,0,0,0,0,0.0,1,57.29578
94665000,0,0,0,0,0,0.0,1,57.29578
94665100,0,0,0,0,0,0.0,1,57.29578
94665200,0,0,0,0,0,0.0,1,57.29578
94665300,0,0,0,0,0,0.0,1,57.29578
94665400,0,0,0,0,0,0.0,1,57.29578
94665500,0,0,0,0,0,0.0,1,57.29578
94665600,0,0,0,0,0,0.0,1,57.29578
94665700,0,0,0,0,0,0.0,1,57.29578
94665800,0,0,0,0,0,0.0,1,57.29578
94665900,0,0,0,0,0,0.0,1,57.29578
94666000,0,0,0,0,0,0.0,1,57.29578
94666100,0,0,0,0,0,0.0,1,57.29578
94666200,0,0,0,0,0,0.0,1,57.29578
94666300,0,0,0,0,0,0.0,1,57.29578
94666400,0,0,0,0,0,0.0,1,57.29578
94666500,0,0,0,0,0,0.0,1,57.29578
94666600,0,0,0,0,0,0.0,1,57.29578
94666700,0,0,0,0,0,0.0,1,57.29578
94666800,0,0,0,0,0,0.0,1,57.29578
94666900,0,0,0,0,0,0.0,1,57.29578
94667000,0,0,0,0,0,0.0,1,57.29578
94667100,0,0,0,0,0,0.0,1,57.29578
94667200,0,0,0,0,0,0.0,1,57.29578
94667300,0,0,0,0,0,0.0,1,57.29578
94667400,0,0,0,0,0,0.0,1,57.29578
94667500,0,0,0,0,0,0.0,1,57.29578
94667600,0,0,0,0,0,0.0,1,57.29578
94667700,0,0,0,0,0,0.0,1,57.29578
94667800,0,0,0,0,0,0.0,1,57.29578
94667900,0,0,0,0,0,0.0,1,57.29578
94668000,0,0,0,0,0,0.0,1,57.29578
94668100,0,0,0,0,0,0.0,1,57.29578
94668200,0,0,0,0,0,0.0,1,57.29578
94668300,0,0,0,0,0,0.0,1,57.29578
94668400,0,0,0,0,0,0.0,1,57.29578
94668500,0,0,0,0,0,0.0,1,57.29578
94668600,0,0,0,0,0,0.0,1,57.29578
94668700,0,0,0,0,0,0.0,1,57.29578
94668800,0,0,0,0,0,0.0,1,57.29578
94668900,0,0,0,0,0,0.0,1,57.29578
94669000,0,0,0,0,0,0.0,1,57.29578
94669100,0,0,0,0,0,0.0,1,57.29578
94669200,0,0,0,0,0,0.0,1,57.29578
94669300,0,0,0,0,0,0.0,1,57.29578
94669400,0,0,0,0,0,0.0,1,57.29578
94669500,0,0,0,0,0,0.0,1,57.29578
94669600,0,0,0,0,0,0.0,1,57.29578
94669700,0,0,0,0,0,0.0,1,57.29578
94669800,0,0,0,0,0,0.0,1,57.29578
94669900,0,0,0,0,0,0.0,1,57.29578
94670000,0,0,0,0,0,0.0,1,57.29578
94670100,0,0,0,0,0,0.0,1,57.29578
94670200,0,0,0,0,0,0.0,1,57.29578
94670300,0,0,0,0,0,0.0,1,57.29578
94670400,0,0,0,0,0,0.0,1,57.29578
94670500,0,0,0,0,0,0.0,1,57.29578
94670600,0,0,0,0,0,0.0,1,57.29578
94670700,0,0,0,0,0,0.0,1,57.29578
94670800,0,0,0,0,0,0.0,1,57.29578
94670900,0,0,0,0,0,0.0,1,57.29578
94671000,0,0,0,0,0,0.0,1,57.29578
94671100,0,0,0,0,0,0.0,1,57.29578
94671200,0,0,0,0,0,0.0,1,57.29578
94671300,0,0,0,0,0,0.0,1,57.29578
94671400,0,0,0,0,0,0.0,1,57.29578
94671500,0,0,0,0,0,0.0,1,57.29578
94671600,0,0,0,0,0,0.0,1,57.29578
94671700,0,0,0,0,0,0.0,1,57.29578
94671800,0,0,0,0,0,0.0,1,57.29578
94671900,0,0,0,0,0,0.0,1,57.29578
94672000,0,0,0,0,0,0.0,1,57.29578
94672100,0,0,0,0,0,0.0,1,57.29578
94672200,0,0,0,0,0,0.0,1,57.29578
94672300,0,0,0,0,0,0.0,1,57.29578
94672400,0,0,0,0,0,0.0,1,57.29578
94672500,0,0,0,0,0,0.0,1,57.29578
94672600,0,0,0,0,0,0.0,1,57.29578
94672700,0,0,0,0,0,0.0,1,57.29578
94672800,0,0,0,0,0,0.0,1,57.29578
94672900,0,0,0,0,0,0.0,1,57.29578
94673000,0,0,0,0,0,0.0,1,57.29578
94673100,0,0,0,0,0,0.0,1,57.29578
94673200,0,0,0,0,0,0.0,1,57.29578
94673300,0,0,0,0,0,0.0,1,57.29578
94673400,0,0,0,0,0,0.0,1,57.29578
94673500,0,0,0,0,0,0.0,1,57.29578
94673600,0,0,0,0,0,0.0,1,57.29578
94673700,0,0,0,0,0,0.0,1,57.29578
94673800,0,0,0,0,0,0.0,1,57.29578
94673900,0,0,0,0,0,0.0,1,57.29578
94674000,0,0,0,0,0,0.0,1,57.29578
94674100,0,0,0,0,0,0.0,1,57.29578
94674200,0,0,0,0,0,0.0,1,57.29578
94674300,0,0,0,0,0,0.0,1,57.29578
94674400,0,0,0,0,0,0.0,1,57.29578
94674500,0,0,0,0,0,0.0,1,57.29578
94674600,0,0,0,0,0,0.0,1,57.29578
94674700,0,0,0,0,0,0.0,1,57.29578
94674800,0,0,0,0,0,0.0,1,57.29578
94674900,0,0,0,0,0,0.0,1,57.29578
94675100,0,0,0,0,0,0.0,1,57.29578
94675200,0,0,0,0,0,0.0,1,57.29578
94675300,0,0,0,0,0,0.0,1,57.29578
94675400,0,0,0,0,0,0.0,1,57.29578
94675500,0,0,0,0,0,0.0,1,57.29578
94676000,0,0,0,0,0,0.0,1,57.29578
94676200,0,0,0,0,0,0.0,1,57.29578
94676300,0,0,0,0,0,0.0,1,57.29578
94676400,0,0,0,0,0,0.0,1,57.29578
94676500,0,0,0,0,0,0.0,1,57.29578
94676600,0,0,0,0,0,0.0,1,57.29578
94676700,0,0,0,0,0,0.0,1,57.29578
94676800,0,0,0,0,0,0.0,1,57.29578
94676900,0,0,0,0,0,0.0,1,57.29578
94677000,0,0,0,0,0,0.0,1,57.29578
94677100,0,0,0,0,0,0.0,1,57.29578
94677300,0,0,0,0,0,0.0,1,57.29578
94677400,0,0,0,0,0,0.0,1,57.29578
94677500,0,0,0,0,0,0.0,1,57.29578
94677600,0,0,0,0,0,0.0,1,57.29578
94677700,0,0,0,0,0,0.0,1,57.29578
94677800,0,0,0,0,0,0.0,1,57.29578
94677900,0,0,0,0,0,0.0,1,57.29578
94678000,0,0,0,0,0,0.0,1,57.29578
94678100,0,0,0,0,0,0.0,1,57.29578
94678300,0,0,0,0,0,0.0,1,57.29578
94678400,0,0,0,0,0,0.0,1,57.29578
94678500,0,0,0,0,0,0.0,1,57.29578
94678600,0,0,0,0,0,0.0,1,57.29578
94678800,0,0,0,0,0,0.0,1,57.29578
94678900,0,0,0,0,0,0.0,1,57.29578
94679000,0,0,0,0,0,0.0,1,57.29578
94679100,0,0,0,0,0,0.0,1,57.29578
94679200,0,0,0,0,0,0.0,1,57.29578
94679400,0,0,0,0,0,0.0,1,57.29578
94679500,0,0,0,0,0,0.0,1,57.29578
94679600,0,0,0,0,0,0.0,1,57.29578
94679700,0,0,0,0,0,0.0,1,57.29578
94679800,0,0,0,0,0,0.0,1,57.29578
94679900,0,0,0,0,0,0.0,1,57.29578
94680000,0,0,0,0,0,0.0,1,57.29578
94680100,0,0,0,0,0,0.0,1,57.29578
94680200,0,0,0,0,0,0.0,1,57.29578
94680300,0,0,0,0,0,0.0,1,57.29578
94680400,0,0,0,0,0,0.0,1,57.29578
94680500,0,0,0,0,0,0.0,1,57.29578
94680600,0,0,0,0,0,0.0,1,57.29578
94680700,0,0,0,0,0,0.0,1,57.29578
94680800,0,0,0,0,0,0.0,1,57.29578
94680900,0,0,0,0,0,0.0,1,57.29578
94681000,0,0,0,0,0,0.0,1,57.29578
94681100,0,0,0,0,0,0.0,1,57.29578
94681200,0,0,0,0,0,0.0,1,57.29578
94681300,0,0,0,0,0,0.0,1,57.29578
94681400,0,0,0,0,0,0.0,1,57.29578
94681500,0,0,0,0,0,0.0,1,57.29578
94681600,0,0,0,0,0,0.0,1,57.29578
94681700,0,0,0,0,0,0.0,1,57.29578
94681900,0,0,0,0,0,0.0,1,57.29578
94682000,0,0,0,0,0,0.0,1,57.29578
94682100,0,0,0,0,0,0.0,1,57.29578
94682200,0,0,0,0,0,0.0,1,57.29578
94682300,0,0,0,0,0,0.0,1,57.29578
94682400,0,0,0,0,0,0.0,1,57.29578
94682500,0,0,0,0,0,0.0,1,57.29578
94682600,0,0,0,0,0,0.0,1,57.29578
94682700,0,0,0,0,0,0.0,1,57.29578
94682800,0,0,0,0,0,0.0,1,57.29578
94682900,0,0,0,0,0,0.0,1,57.29578
94683000,0,0,0,0,0,0.0,1,57.29578
94683100,0,0,0,0,0,0.0,1,57.29578
94683200,0,0,0,0,0,0.0,1,57.29578
94683300,0,0,0,0,0,0.0,1,57.29578
94683400,0,0,0,0,0,0.0,1,57.29578
94683500,0,0,0,0,0,0.0,1,57.29578
94683600,0,0,0,0,0,0.0,1,57.29578
94683700,0,0,0,0,0,0.0,1,57.29578
94683800,0,0,0,0,0,0.0,1,57.29578
94683900,0,0,0,0,0,0.0,1,57.29578
94684000,0,0,0,0,0,0.0,1,57.29578
94684100,0,0,0,0,0,0.0,1,57.29578
94684200,0,0,0,0,0,0.0,1,57.29578
94684300,0,0,0,0,0,0.0,1,57.29578
94684400,0,0,0,0,0,0.0,1,57.29578
94684500,0,0,0,0,0,0.0,1,57.29578
94684600,0,0,0,0,0,0.0,1,57.29578
94684700,0,0,0,0,0,0.0,1,57.29578
94684800,0,0,0,0,0,0.0,1,57.29578
94684900,0,0,0,0,0,0.0,1,57.29578
94685000,0,0,0,0,0,0.0,1,57.29578
94685100,0,0,0,0,0,0.0,1,57.29578
94685200,0,0,0,0,0,0.0,1,57.29578
94685300,0,0,0,0,0,0.0,1,57.29578
94685400,0,0,0,0,0,0.0,1,57.29578
94685500,0,0,0,0,0,0.0,1,57.29578
94685600,0,0,0,0,0,0.0,1,57.29578
94685700,0,0,0,0,0,0.0,1,57.29578
94685800,0,0,0,0,0,0.0,1,57.29578
94685900,0,0,0,0,0,0.0,1,57.29578
94686000,0,0,0,0,0,0.0,1,57.29578
94686100,0,0,0,0,0,0.0,1,57.29578
94686200,0,0,0,0,0,0.0,1,57.29578
94686300,0,0,0,0,0,0.0,1,57.29578
94686400,0,0,0,0,0,0.0,1,57.29578
94686500,0,0,0,0,0,0.0,1,57.29578
94686600,0,0,0,0,0,0.0,1,57.29578
94686700,0,0,0,0,0,0.0,1,57.29578
94686900,0,0,0,0,0,0.0,1,57.29578
94687000,0,0,0,0,0,0.0,1,57.29578
94687100,0,0,0,0,0,0.0,1,57.29578
94687200,0,0,0,0,0,0.0,1,57.29578
94687300,0,0,0,0,0,0.0,1,57.29578
94687400,0,0,0,0,0,0.0,1,57.29578
94687500,0,0,0,0,0,0.0,1,57.29578
94687600,0,0,0,0,0,0.0,1,57.29578
94687700,0,0,0,0,0,0.0,1,57.29578
94687800,0,0,0,0,0,0.0,1,57.29578
94688000,0,0,0,0,0,0.0,1,57.29578
94688100,0,0,0,0,0,0.0,1,57.29578
94688200,0,0,0,0,0,0.0,1,57.29578
94688300,0,0,0,0,0,0.0,1,57.29578
94688500,0,0,0,0,0,0.0,1,57.29578
94688600,0,0,0,0,0,0.0,1,57.29578
94688700,0,0,0,0,0,0.0,1,57.29578
94688800,0,0,0,0,0,0.0,1,57.29578
94688900,0,0,0,0,0,0.0,1,57.29578
94689000,0,0,0,0,0,0.0,1,57.29578
94689100,0,0,0,0,0,0.0,1,57.29578
94689200,0,0,0,0,0,0.0,1,57.29578
94689300,0,0,0,0,0,0.0,1,57.29578
94689400,0,0,0,0,0,0.0,1,57.29578
94689500,0,0,0,0,0,0.0,1,57.29578
94689600,0,0,0,0,0,0.0,1,57.29578
94689700,0,0,0,0,0,0.0,1,57.29578
94689800,0,0,0,0,0,0.0,1,57.29578
94689900,0,0,0,0,0,0.0,1,57.29578
94690000,0,0,0,0,0,0.0,1,57.29578
94690100,0,0,0,0,0,0.0,1,57.29578
94690200,0,0,0,0,0,0.0,1,57.29578
94690300,0,0,0,0,0,0.0,1,57.29578
94690500,0,0,0,0,0,0.0,1,57.29578
94690600,0,0,0,0,0,0.0,1,57.29578
94690700,0,0,0,0,0,0.0,1,57.29578
94690800,0,0,0,0,0,0.0,1,57.29578
94691000,0,0,0,0,0,0.0,1,57.29578
94691100,0,0,0,0,0,0.0,1,57.29578
94691200,0,0,0,0,0,0.0,1,57.29578
94691300,0,0,0,0,0,0.0,1,57.29578
94691600,0,0,0,0,0,0.0,1,57.29578
94691700,0,0,0,0,0,0.0,1,57.29578
94691800,0,0,0,0,0,0.0,1,57.29578
94691900,0,0,0,0,0,0.0,1,57.29578
94692000,0,0,0,0,0,0.0,1,57.29578
94692100,0,0,0,0,0,0.0,1,57.29578
94692200,0,0,0,0,0,0.0,1,57.29578
94692300,0,0,0,0,0,0.0,1,57.29578
94692400,0,0,0,0,0,0.0,1,57.29578
94692600,0,0,0,0,0,0.0,1,57.29578
94692700,0,0,0,0,0,0.0,1,57.29578
94692800,0,0,0,0,0,0.0,1,57.29578
94692900,0,0,0,0,0,0.0,1,57.29578
94693100,0,0,0,0,0,0.0,1,57.29578
94693200,0,0,0,0,0,0.0,1,57.29578
94693300,0,0,0,0,0,0.0,1,57.29578
94693400,0,0,0,0,0,0.0,1,57.29578
94693600,0,0,0,0,0,0.0,1,57.29578
94693700,0,0,0,0,0,0.0,1,57.29578
94693800,0,0,0,0,0,0.0,1,57.29578
94693900,0,0,0,0,0,0.0,1,57.29578
94694000,0,0,0,0,0,0.0,1,57.29578
94694100,0,0,0,0,0,0.0,1,57.29578
94694200,0,0,0,0,0,0.0,1,57.29578
94694300,0,0,0,0,0,0.0,1,57.29578
94694400,0,0,0,0,0,0.0,1,57.29578
94694600,0,0,0,0,0,0.0,1,57.29578
94694700,0,0,0,0,0,0.0,1,57.29578
94694800,0,0,0,0,0,0.0,1,57.29578
94694900,0,0,0,0,0,0.0,1,57.29578
94695000,0,0,0,0,0,0.0,1,57.29578
94695100,0,0,0,0,0,0.0,1,57.29578
94695200,0,0,0,0,0,0.0,1,57.29578
94695300,0,0,0,0,0,0.0,1,57.29578
94695400,0,0,0,0,0,0.0,1,57.29578
94695500,0,0,0,0,0,0.0,1,57.29578
94695600,0,0,0,0,0,0.0,1,57.29578
94695700,0,0,0,0,0,0.0,1,57.29578
94695800,0,0,0,0,0,0.0,1,57.29578
94695900,0,0,0,0,0,0.0,1,57.29578
94696000,0,0,0,0,0,0.0,1,57.29578
94696100,0,0,0,0,0,0.0,1,57.29578
94696200,0,0,0,0,0,0.0,1,57.29578
94696300,0,0,0,0,0,0.0,1,57.29578
94696400,0,0,0,0,0,0.0,1,57.29578
94696500,0,0,0,0,0,0.0,1,57.29578
94696600,0,0,0,0,0,0.0,1,57.29578
94696700,0,0,0,0,0,0.0,1,57.29578
94696800,0,0,0,0,0,0.0,1,57.29578
94696900,0,0,0,0,0,0.0,1,57.29578
94697000,0,0,0,0,0,0.0,1,57.29578
94697100,0,0,0,0,0,0.0,1,57.29578
94697300,0,0,0,0,0,0.0,1,57.29578
94697400,0,0,0,0,0,0.0,1,57.29578
94697500,0,0,0,0,0,0.0,1,57.29578
94697600,0,0,0,0,0,0.0,1,57.29578
94697700,0,0,0,0,0,0.0,1,57.29578
94697800,0,0,0,0,0,0.0,1,57.29578
94697900,0,0,0,0,0,0.0,1,57.29578
94698000,0,0,0,0,0,0.0,1,57.29578
94698100,0,0,0,0,0,0.0,1,57.29578
94698300,0,0,0,0,0,0.0,1,57.29578
94698400,0,0,0,0,0,0.0,1,57.29578
94698500,0,0,0,0,0,0.0,1,57.29578
94698600,0,0,0,0,0,0.0,1,57.29578
94698800,0,0,0,0,0,0.0,1,57.29578
94698900,0,0,0,0,0,0.0,1,57.29578
94699000,0,0,0,0,0,0.0,1,57.29578
94699100,0,0,0,0,0,0.0,1,57.29578
94699200,0,0,0,0,0,0.0,1,57.29578
94699400,0,0,0,0,0,0.0,1,57.29578
94699500,0,0,0,0,0,0.0,1,57.29578
94699600,0,0,0,0,0,0.0,1,57.29578
94699700,0,0,0,0,0,0.0,1,57.29578
94699800,0,0,0,0,0,0.0,1,57.29578
94699900,0,0,0,0,0,0.0,1,57.29578
94700000,0,0,0,0,0,0.0,1,57.29578
94700100,0,0,0,0,0,0.0,1,57.29578
94700200,0,0,0,0,0,0.0,1,57.29578
94700400,0,0,0,0,0,0.0,1,57.29578
94700500,0,0,0,0,0,0.0,1,57.29578
94700600,0,0,0,0,0,0.0,1,57.29578
94700700,0,0,0,0,0,0.0,1,57.29578
94700800,0,0,0,0,0,0.0,1,57.29578
94700900,0,0,0,0,0,0.0,1,57.29578
94701000,0,0,0,0,0,0.0,1,57.29578
94701100,0,0,0,0,0,0.0,1,57.29578
94701200,0,0,0,0,0,0.0,1,57.29578
94701300,0,0,0,0,0,0.0,1,57.29578
94701500,0,0,0,0,0,0.0,1,57.29578
94701600,0,0,0,0,0,0.0,1,57.29578
94701700,0,0,0,0,0,0.0,1,57.29578
94701800,0,0,0,0,0,0.0,1,57.29578
94701900,0,0,0,0,0,0.0,1,57.29578
94702000,0,0,0,0,0,0.0,1,57.29578
94702100,0,0,0,0,0,0.0,1,57.29578
94702200,0,0,0,0,0,0.0,1,57.29578
94702300,0,0,0,0,0,0.0,1,57.29578
94702500,0,0,0,0,0,0.0,1,57.29578
94702600,0,0,0,0,0,0.0,1,57.29578
94702700,0,0,0,0,0,0.0,1,57.29578
94702800,0,0,0,0,0,0.0,1,57.29578
94702900,0,0,0,0,0,0.0,1,57.29578
94703100,0,0,0,0,0,0.0,1,57.29578
94703200,0,0,0,0,0,0.0,1,57.29578
94703300,0,0,0,0,0,0.0,1,57.29578
94703400,0,0,0,0,0,0.0,1,57.29578
94703500,0,0,0,0,0,0.0,1,57.29578
94703700,0,0,0,0,0,0.0,1,57.29578
94703800,0,0,0,0,0,0.0,1,57.29578
94703900,0,0,0,0,0,0.0,1,57.29578
94704000,0,0,0,0,0,0.0,1,57.29578
94704200,0,0,0,0,0,0.0,1,57.29578
94704300,0,0,0,0,0,0.0,1,57.29578
94704400,0,0,0,0,0,0.0,1,57.29578
94704500,0,0,0,0,0,0.0,1,57.29578
94704700,0,0,0,0,0,0.0,1,57.29578
94704800,0,0,0,0,0,0.0,1,57.29578
94704900,0,0,0,0,0,0.0,1,57.29578
94705000,0,0,0,0,0,0.0,1,57.29578
94705100,0,0,0,0,0,0.0,1,57.29578
94705200,0,0,0,0,0,0.0,1,57.29578
94705300,0,0,0,0,0,0.0,1,57.29578
94705400,0,0,0,0,0,0.0,1,57.29578
94705500,0,0,0,0,0,0.0,1,57.29578
94705600,0,0,0,0,0,0.0,1,57.29578
94705800,0,0,0,0,0,0.0,1,57.29578
94705900,0,0,0,0,0,0.0,1,57.29578
94706000,0,0,0,0,0,0.0,1,57.29578
94706100,0,0,0,0,0,0.0,1,57.29578
94706300,0,0,0,0,0,0.0,1,57.29578
94706400,0,0,0,0,0,0.0,1,57.29578
94706500,0,0,0,0,0,0.0,1,57.29578
94706600,0,0,0,0,0,0.0,1,57.29578
94706700,0,0,0,0,0,0.0,1,57.29578
94706900,0,0,0,0,0,0.0,1,57.29578
94707000,0,0,0,0,0,0.0,1,57.29578
94707100,0,0,0,0,0,0.0,1,57.29578
94707200,0,0,0,0,0,0.0,1,57.29578
94707400,0,0,0,0,0,0.0,1,57.29578
94707500,0,0,0,0,0,0.0,1,57.29578
94707600,0,0,0,0,0,0.0,1,57.29578
94707700,0,0,0,0,0,0.0,1,57.29578
94707800,0,0,0,0,0,0.0,1,57.29578
94707900,0,0,0,0,0,0.0,1,57.29578
94708000,0,0,0,0,0,0.0,1,57.29578
94708100,0,0,0,0,0,0.0,1,57.29578
94708200,0,0,0,0,0,0.0,1,57.29578
94708300,0,0,0,0,0,0.0,1,57.29578
94708400,0,0,0,0,0,0.0,1,57.29578
94708500,0,0,0,0,0,0.0,1,57.29578
94708600,0,0,0,0,0,0.0,1,57.29578
94708700,0,0,0,0,0,0.0,1,57.29578
94708800,0,0,0,0,0,0.0,1,57.29578
94709100,0,0,0,0,0,0.0,1,57.29578
94709200,0,0,0,0,0,0.0,1,57.29578
94709300,0,0,0,0,0,0.0,1,57.29578
94709400,0,0,0,0,0,0.0,1,57.29578
94709500,0,0,0,0,0,0.0,1,57.29578
94709800,0,0,0,0,0,0.0,1,57.29578
94709900,0,0,0,0,0,0.0,1,57.29578
94710000,0,0,0,0,0,0.0,1,57.29578
94710100,0,0,0,0,0,0.0,1,57.29578
94710200,0,0,0,0,0,0.0,1,57.29578
94710400,0,0,0,0,0,0.0,1,57.29578
94710500,0,0,0,0,0,0.0,1,57.29578
94710600,0,0,0,0,0,0.0,1,57.29578
94710700,0,0,0,0,0,0.0,1,57.29578
94710800,0,0,0,0,0,0.0,1,57.29578
94711000,0,0,0,0,0,0.0,1,57.29578
94711100,0,0,0,0,0,0.0,1,57.29578
94711200,0,0,0,0,0,0.0,1,57.29578
94711300,0,0,0,0,0,0.0,1,57.29578
94711500,0,0,0,0,0,0.0,1,57.29578
94711600,0,0,0,0,0,0.0,1,57.29578
94711700,0,0,0,0,0,0.0,1,57.29578
94711800,0,0,0,0,0,0.0,1,57.29578
94711900,0,0,0,0,0,0.0,1,57.29578
94712100,0,0,0,0,0,0.0,1,57.29578
94712200,0,0,0,0,0,0.0,1,57.29578
94712300,0,0,0,0,0,0.0,1,57.29578
94712400,0,0,0,0,0,0.0,1,57.29578
94712500,0,0,0,0,0,0.0,1,57.29578
94712600,0,0,0,0,0,0.0,1,57.29578
94712700,0,0,0,0,0,0.0,1,57.29578
94712800,0,0,0,0,0,0.0,1,57.29578
94712900,0,0,0,0,0,0.0,1,57.29578
94713000,0,0,0,0,0,0.0,1,57.29578
94713200,0,0,0,0,0,0.0,1,57.29578
94713300,0,0,0,0,0,0.0,1,57.29578
94713400,0,0,0,0,0,0.0,1,57.29578
94713500,0,0,0,0,0,0.0,1,57.29578
94713600,0,0,0,0,0,0.0,1,57.29578
94713800,0,0,0,0,0,0.0,1,57.29578
94713900,0,0,0,0,0,0.0,1,57.29578
94714000,0,0,0,0,0,0.0,1,57.29578
94714100,0,0,0,0,0,0.0,1,57.29578
94714200,0,0,0,0,0,0.0,1,57.29578
94714300,0,0,0,0,0,0.0,1,57.29578
94714400,0,0,0,0,0,0.0,1,57.29578
94714500,0,0,0,0,0,0.0,1,57.29578
94714600,0,0,0,0,0,0.0,1,57.29578
94714700,0,0,0,0,0,0.0,1,57.29578
94714900,0,0,0,0,0,0.0,1,57.29578
94715000,0,0,0,0,0,0.0,1,57.29578
94715100,0,0,0,0,0,0.0,1,57.29578
94715200,0,0,0,0,0,0.0,1,57.29578
94715400,0,0,0,0,0,0.0,1,57.29578
94715500,0,0,0,0,0,0.0,1,57.29578
94715600,0,0,0,0,0,0.0,1,57.29578
94715700,0,0,0,0,0,0.0,1,57.29578
94715900,0,0,0,0,0,0.0,1,57.29578
94716000,0,0,0,0,0,0.0,1,57.29578
94716100,0,0,0,0,0,0.0,1,57.29578
94716200,0,0,0,0,0,0.0,1,57.29578
94716300,0,0,0,0,0,0.0,1,57.29578
94716400,0,0,0,0,0,0.0,1,57.29578
94716500,0,0,0,0,0,0.0,1,57.29578
94716600,0,0,0,0,0,0.0,1,57.29578
